ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
916135414,35100447,0,1
916135420,35100063,0,1
916135420,35101172,0,1
916135420,35100061,0,1
916135420,35100064,0,1
916135420,35803396,0,1
916135420,35100057,0,1
916135420,35100447,0,1
916135421,35100063,0,1
916135421,35101172,0,1
916135421,35100061,0,1
916135421,35100064,0,1
916135421,35803396,0,1
916135421,35100057,0,1
916135421,35100447,0,1
916135659,35100063,0,1
916135659,35101172,0,1
916135659,35100061,0,1
916135659,35100064,0,1
916135659,35803396,0,1
916135659,35100057,0,1
916135659,35100447,0,1
916135432,35100063,0,1
916135432,35101172,0,1
916135432,35100061,0,1
916135432,35100064,0,1
916135432,35803396,0,1
916135432,35100057,0,1
916135432,35100447,0,1
916135491,35100063,0,1
916135491,35101172,0,1
916135491,35100061,0,1
916135491,35100064,0,1
916135491,35803396,0,1
916135491,35100057,0,1
916135491,35100447,0,1
916135947,35100063,0,1
916135947,35101172,0,1
916135947,35100061,0,1
916135947,35100064,0,1
916135947,35803396,0,1
916135947,35100057,0,1
916135947,35100447,0,1
916135769,35100063,0,1
916135769,35101172,0,1
916135769,35100061,0,1
916135769,35100064,0,1
916135769,35803396,0,1
916135769,35100057,0,1
916135769,35100447,0,1
916135436,35100063,0,1
916135436,35101172,0,1
916135436,35100061,0,1
916135436,35100064,0,1
916135436,35803396,0,1
916135436,35100057,0,1
916135436,35100447,0,1
916135948,35100063,0,1
916135948,35101172,0,1
916135948,35100061,0,1
916135948,35100064,0,1
916135948,35803396,0,1
916135948,35100057,0,1
916135948,35100447,0,1
916135414,35100063,0,1
916135414,35100061,0,1
916135414,35100064,0,1
916135414,35803396,0,1
916135417,35100063,0,1
916135417,35100061,0,1
916135417,35100064,0,1
916135417,35803396,0,1
916135420,35100063,0,1
916135420,35100061,0,1
916135420,35100064,0,1
916135420,35803396,0,1
916135421,35100063,0,1
916135421,35100061,0,1
916135421,35100064,0,1
916135421,35803396,0,1
916135432,35100063,0,1
916135432,35100061,0,1
916135432,35100064,0,1
916135432,35803396,0,1
916135509,35803186,0,1
916135509,35100028,0,1
916135509,35806254,0,1
916135427,35803186,0,1
916135427,35100028,0,1
916135427,35806254,0,1
916135459,35803186,0,1
916135459,35100028,0,1
916135459,35806254,0,1
916135577,35803186,0,1
916135577,35100028,0,1
916135577,35806254,0,1
916135474,35803186,0,1
916135474,35100028,0,1
916135474,35806254,0,1
916135430,35803186,0,1
916135430,35100028,0,1
916135430,35806254,0,1
916135465,35803186,0,1
916135465,35100028,0,1
916135465,35806254,0,1
916135516,35803186,0,1
916135516,35100028,0,1
916135516,35806254,0,1
916135476,35803186,0,1
916135476,35100028,0,1
916135476,35806254,0,1
916135477,35803186,0,1
916135477,35100028,0,1
916135477,35806254,0,1
916135949,35101927,0,1
916135467,35805262,0,1
916135586,35805262,0,1
916135417,35805262,0,1
916135460,35805262,0,1
916135421,35805262,0,1
916135432,35805262,0,1
916135417,35805262,0,1
916135469,35805262,0,1
916135421,35805262,0,1
916135786,35803007,0,1
916135639,35803007,0,1
916135420,35803007,0,1
916135640,35803007,0,1
916135554,35803007,0,1
916135691,35802926,0,1
916135691,35804173,0,1
916135691,35804172,0,1
916135427,35802926,0,1
916135427,35804173,0,1
916135427,35804172,0,1
916135417,35802926,0,1
916135417,35804173,0,1
916135417,35804172,0,1
916135421,35802926,0,1
916135421,35804173,0,1
916135421,35804172,0,1
916135430,35802926,0,1
916135430,35804173,0,1
916135430,35804172,0,1
916135432,35802926,0,1
916135432,35804173,0,1
916135432,35804172,0,1
916135433,35802926,0,1
916135433,35804173,0,1
916135433,35804172,0,1
916135434,35802926,0,1
916135434,35804173,0,1
916135434,35804172,0,1
916135664,35802926,0,1
916135664,35804173,0,1
916135664,35804172,0,1
916135417,35805303,0,1
916135417,35100883,0,1
916135421,35805303,0,1
916135421,35100883,0,1
916135430,35805303,0,1
916135430,35100883,0,1
916135432,35805303,0,1
916135432,35100883,0,1
916135427,35805226,0,1
916135480,35805226,0,1
916135426,35806007,0,1
916135426,35803151,0,1
916135427,35806007,0,1
916135427,35803151,0,1
916135474,35806007,0,1
916135474,35803151,0,1
916135530,35806007,0,1
916135530,35803151,0,1
916135426,35806007,0,1
916135426,35803151,0,1
916135427,35806007,0,1
916135427,35803151,0,1
916135928,35807059,0,1
916135928,35803353,0,1
916135426,35807059,0,1
916135426,35803353,0,1
916135417,35807059,0,1
916135417,35803353,0,1
916135430,35807059,0,1
916135430,35803353,0,1
916135434,35807059,0,1
916135434,35803353,0,1
916135427,35803230,0,1
916135443,35803230,0,1
916135569,35807357,0,1
916135569,35804938,0,1
916135511,35807357,0,1
916135511,35804938,0,1
916135459,35807357,0,1
916135459,35804938,0,1
916135512,35807357,0,1
916135512,35804938,0,1
916135513,35807357,0,1
916135513,35804938,0,1
916135514,35807357,0,1
916135514,35804938,0,1
916135417,35807357,0,1
916135417,35804938,0,1
916135421,35807357,0,1
916135421,35804938,0,1
916135430,35807357,0,1
916135430,35804938,0,1
916135464,35807357,0,1
916135464,35804938,0,1
916135515,35807357,0,1
916135515,35804938,0,1
916135432,35807357,0,1
916135432,35804938,0,1
916135732,35807357,0,1
916135732,35804938,0,1
916135517,35807357,0,1
916135517,35804938,0,1
916135497,35807357,0,1
916135457,35807357,0,1
916135569,35807357,0,1
916135511,35807357,0,1
916135443,35807357,0,1
916135458,35807357,0,1
916135459,35807357,0,1
916135512,35807357,0,1
916135513,35807357,0,1
916135514,35807357,0,1
916135417,35807357,0,1
916135460,35807357,0,1
916135421,35807357,0,1
916135430,35807357,0,1
916135464,35807357,0,1
916135465,35807357,0,1
916135515,35807357,0,1
916135432,35807357,0,1
916135517,35807357,0,1
916135569,35807357,0,1
916135417,35807357,0,1
916135421,35807357,0,1
916135426,35806026,0,1
916135426,35806024,0,1
916135426,35806033,0,1
916135426,35803155,0,1
916135426,35806029,0,1
916135426,35806039,0,1
916135426,35806045,0,1
916135426,35806047,0,1
916135612,35806026,0,1
916135612,35806024,0,1
916135612,35806033,0,1
916135612,35803155,0,1
916135612,35806029,0,1
916135612,35806039,0,1
916135612,35806045,0,1
916135612,35806047,0,1
916135432,35806026,0,1
916135432,35806024,0,1
916135432,35806033,0,1
916135432,35803155,0,1
916135432,35806029,0,1
916135432,35806039,0,1
916135432,35806045,0,1
916135432,35806047,0,1
916135950,35805963,0,1
916135559,35805963,0,1
916135550,35805963,0,1
916135416,35805963,0,1
916135417,35805963,0,1
916135951,35805963,0,1
916135474,35805963,0,1
916135933,35805963,0,1
916135432,35805963,0,1
916135413,35802896,0,1
916135414,35802896,0,1
916135929,35802896,0,1
916135417,35802896,0,1
916135474,35802896,0,1
916135420,35802896,0,1
916135600,35802896,0,1
916135933,35802896,0,1
916135432,35802896,0,1
916135934,35802896,0,1
916135438,35807336,0,1
916135438,35804886,0,1
916135438,35804885,0,1
916135542,35807336,0,1
916135542,35804886,0,1
916135542,35804885,0,1
916135448,35807336,0,1
916135448,35804886,0,1
916135448,35804885,0,1
916135443,35807336,0,1
916135443,35804886,0,1
916135443,35804885,0,1
916135923,35807336,0,1
916135923,35804886,0,1
916135923,35804885,0,1
916135485,35807336,0,1
916135485,35804886,0,1
916135485,35804885,0,1
916135417,35807336,0,1
916135417,35804886,0,1
916135417,35804885,0,1
916135474,35807336,0,1
916135474,35804886,0,1
916135474,35804885,0,1
916135421,35807336,0,1
916135421,35804886,0,1
916135421,35804885,0,1
916135428,35807336,0,1
916135428,35804886,0,1
916135428,35804885,0,1
916135694,35807336,0,1
916135694,35804886,0,1
916135694,35804885,0,1
916135429,35807336,0,1
916135429,35804886,0,1
916135429,35804885,0,1
916135430,35807336,0,1
916135430,35804886,0,1
916135430,35804885,0,1
916135432,35807336,0,1
916135432,35804886,0,1
916135432,35804885,0,1
916135434,35807336,0,1
916135434,35804886,0,1
916135434,35804885,0,1
916135453,35807336,0,1
916135453,35804886,0,1
916135453,35804885,0,1
916135454,35807336,0,1
916135454,35804886,0,1
916135454,35804885,0,1
916135588,35101491,0,1
916135952,35101491,0,1
916135427,35101491,0,1
916135601,35101491,0,1
916135663,35101491,0,1
916135417,35101491,0,1
916135545,35101491,0,1
916135472,35101491,0,1
916135421,35101491,0,1
916135430,35101491,0,1
916135488,35101491,0,1
916135432,35101491,0,1
916135434,35101491,0,1
916135414,35803029,0,1
916135414,35805232,0,1
916135929,35803029,0,1
916135929,35805232,0,1
916135474,35803029,0,1
916135474,35805232,0,1
916135931,35803029,0,1
916135931,35805232,0,1
916135420,35803029,0,1
916135420,35805232,0,1
916135953,35803029,0,1
916135953,35805232,0,1
916135933,35803029,0,1
916135933,35805232,0,1
916135934,35803029,0,1
916135934,35805232,0,1
916135427,35802948,0,1
916135480,35802948,0,1
916135531,35802948,0,1
916135954,35805664,0,1
916135954,35803082,0,1
916135954,35805663,0,1
916135426,35805323,0,1
916135426,35803049,0,1
916135427,35805323,0,1
916135427,35803049,0,1
916135563,35804923,0,1
916135417,35804923,0,1
916135421,35804923,0,1
916135955,35804923,0,1
916135430,35804923,0,1
916135432,35804923,0,1
916135434,35804923,0,1
916135426,35806245,0,1
916135427,35806245,0,1
916135474,35806245,0,1
916135956,35806245,0,1
916135530,35806245,0,1
916135691,35805282,0,1
916135691,35805278,0,1
916135691,35805279,0,1
916135427,35805282,0,1
916135427,35805278,0,1
916135427,35805279,0,1
916135417,35805282,0,1
916135417,35805278,0,1
916135417,35805279,0,1
916135474,35805282,0,1
916135474,35805278,0,1
916135474,35805279,0,1
916135430,35805282,0,1
916135430,35805278,0,1
916135430,35805279,0,1
916135476,35805282,0,1
916135476,35805278,0,1
916135476,35805279,0,1
916135477,35805282,0,1
916135477,35805278,0,1
916135477,35805279,0,1
916135426,35802859,0,1
916135474,35802859,0,1
916135566,35802859,0,1
916135459,35100509,0,1
916135417,35100509,0,1
916135592,35100509,0,1
916135593,35100509,0,1
916135465,35100509,0,1
916135430,35100509,0,1
916135957,35100509,0,1
916135433,35100509,0,1
916135434,35100509,0,1
916135500,35101828,0,1
916135500,35100995,0,1
916135556,35101828,0,1
916135556,35100995,0,1
916135459,35101828,0,1
916135459,35100995,0,1
916135417,35101828,0,1
916135417,35100995,0,1
916135430,35101828,0,1
916135430,35100995,0,1
916135432,35101828,0,1
916135432,35100995,0,1
916135438,35806528,0,1
916135439,35806528,0,1
916135527,35806528,0,1
916135440,35806528,0,1
916135441,35806528,0,1
916135442,35806528,0,1
916135417,35806528,0,1
916135430,35806528,0,1
916135444,35806528,0,1
916135432,35806528,0,1
916135437,35100695,0,1
916135438,35100695,0,1
916135527,35100695,0,1
916135417,35100695,0,1
916135432,35100695,0,1
916135751,35803163,0,1
916135751,35806071,0,1
916135556,35803163,0,1
916135556,35806071,0,1
916135457,35803163,0,1
916135457,35806071,0,1
916135458,35803163,0,1
916135458,35806071,0,1
916135459,35803163,0,1
916135459,35806071,0,1
916135512,35803163,0,1
916135512,35806071,0,1
916135417,35803163,0,1
916135417,35806071,0,1
916135589,35803163,0,1
916135589,35806071,0,1
916135671,35803163,0,1
916135671,35806071,0,1
916135460,35803163,0,1
916135460,35806071,0,1
916135421,35803163,0,1
916135421,35806071,0,1
916135672,35803163,0,1
916135672,35806071,0,1
916135464,35803163,0,1
916135464,35806071,0,1
916135465,35803163,0,1
916135465,35806071,0,1
916135515,35803163,0,1
916135515,35806071,0,1
916135432,35803163,0,1
916135432,35806071,0,1
916135827,35803163,0,1
916135827,35806071,0,1
916135517,35803163,0,1
916135517,35806071,0,1
916135733,35803163,0,1
916135733,35806071,0,1
916135459,35803163,0,1
916135512,35803163,0,1
916135672,35803163,0,1
916135432,35803163,0,1
916135732,35803163,0,1
916135733,35803163,0,1
916135556,35803163,0,1
916135459,35803163,0,1
916135417,35803163,0,1
916135421,35803163,0,1
916135733,35803163,0,1
916135443,35803041,0,1
916135443,35805271,0,1
916135527,35100364,0,1
916135443,35100364,0,1
916135427,35807060,0,1
916135445,35100169,0,1
916135628,35100169,0,1
916135629,35100169,0,1
916135958,35100169,0,1
916135459,35100169,0,1
916135512,35100169,0,1
916135417,35100169,0,1
916135567,35100169,0,1
916135421,35100169,0,1
916135430,35100169,0,1
916135764,35100169,0,1
916135432,35100169,0,1
916135433,35100169,0,1
916135959,35100169,0,1
916135960,35100169,0,1
916135434,35100169,0,1
916135961,35100169,0,1
916135962,35100169,0,1
916135478,35100169,0,1
916135963,35100169,0,1
916135769,35100169,0,1
916135964,35100169,0,1
916135965,35100169,0,1
916135413,35802925,0,1
916135413,35804131,0,1
916135413,35804132,0,1
916135414,35802925,0,1
916135414,35804131,0,1
916135414,35804132,0,1
916135929,35802925,0,1
916135929,35804131,0,1
916135929,35804132,0,1
916135415,35802925,0,1
916135415,35804131,0,1
916135415,35804132,0,1
916135443,35802925,0,1
916135443,35804131,0,1
916135443,35804132,0,1
916135474,35802925,0,1
916135474,35804131,0,1
916135474,35804132,0,1
916135420,35802925,0,1
916135420,35804131,0,1
916135420,35804132,0,1
916135933,35802925,0,1
916135933,35804131,0,1
916135933,35804132,0,1
916135934,35802925,0,1
916135934,35804131,0,1
916135934,35804132,0,1
916135417,35100840,0,1
916135464,35100840,0,1
916135432,35100840,0,1
916135708,35100840,0,1
916135966,35100840,0,1
916135427,35803129,0,1
916135427,35805931,0,1
916135480,35803129,0,1
916135480,35805931,0,1
916135967,35803129,0,1
916135967,35805931,0,1
916135427,35803293,0,1
916135480,35803293,0,1
916135968,35803293,0,1
916135559,35100159,0,1
916135416,35100159,0,1
916135417,35100159,0,1
916135539,35100159,0,1
916135500,35100159,0,1
916135556,35100159,0,1
916135459,35100159,0,1
916135417,35100159,0,1
916135421,35100159,0,1
916135432,35100159,0,1
916135525,35803300,0,1
916135525,35806924,0,1
916135464,35803300,0,1
916135464,35806924,0,1
916135969,35803300,0,1
916135969,35806924,0,1
916135459,35803894,0,1
916135417,35803894,0,1
916135706,35803894,0,1
916135970,35803894,0,1
916135565,35803894,0,1
916135531,35804019,0,1
916135531,35802906,0,1
916135426,35803223,0,1
916135414,35804929,0,1
916135414,35802983,0,1
916135929,35804929,0,1
916135929,35802983,0,1
916135415,35804929,0,1
916135415,35802983,0,1
916135971,35804929,0,1
916135971,35802983,0,1
916135474,35804929,0,1
916135474,35802983,0,1
916135931,35804929,0,1
916135931,35802983,0,1
916135420,35804929,0,1
916135420,35802983,0,1
916135933,35804929,0,1
916135933,35802983,0,1
916135934,35804929,0,1
916135934,35802983,0,1
916135972,35101320,0,1
916135973,35101320,0,1
916135417,35101320,0,1
916135974,35101320,0,1
916135569,35101320,0,1
916135511,35101320,0,1
916135459,35101320,0,1
916135512,35101320,0,1
916135417,35101320,0,1
916135464,35101320,0,1
916135515,35101320,0,1
916135432,35101320,0,1
916135708,35101320,0,1
916135709,35101320,0,1
916135517,35101320,0,1
916135532,35100225,0,1
916135467,35100225,0,1
916135421,35100225,0,1
916135432,35100225,0,1
916135538,35100225,0,1
916135417,35100225,0,1
916135615,35100225,0,1
916135432,35100225,0,1
916135975,35100225,0,1
916135427,35802966,0,1
916135427,35804753,0,1
916135427,35806024,0,1
916135427,35803155,0,1
916135468,35806024,0,1
916135468,35803155,0,1
916135976,35806024,0,1
916135976,35803155,0,1
916135977,35806024,0,1
916135977,35803155,0,1
916135578,35806024,0,1
916135578,35803155,0,1
916135421,35806024,0,1
916135421,35803155,0,1
916135488,35806024,0,1
916135488,35803155,0,1
916135432,35806024,0,1
916135432,35803155,0,1
916135427,35807056,0,1
916135427,35803347,0,1
916135978,35803028,0,1
916135978,35805231,0,1
916135427,35806937,0,1
916135427,35803317,0,1
916135598,35806937,0,1
916135598,35803317,0,1
916135532,35101652,0,1
916135538,35101652,0,1
916135979,35101652,0,1
916135427,35804926,0,1
916135446,35804933,0,1
916135446,35802985,0,1
916135426,35804933,0,1
916135426,35802985,0,1
916135427,35804933,0,1
916135427,35802985,0,1
916135447,35804933,0,1
916135447,35802985,0,1
916135417,35804933,0,1
916135417,35802985,0,1
916135421,35804933,0,1
916135421,35802985,0,1
916135430,35804933,0,1
916135430,35802985,0,1
916135431,35804933,0,1
916135431,35802985,0,1
916135432,35804933,0,1
916135432,35802985,0,1
916135434,35804933,0,1
916135434,35802985,0,1
916135664,35804933,0,1
916135664,35802985,0,1
916135681,35804933,0,1
916135681,35802985,0,1
916135497,35806817,0,1
916135457,35806817,0,1
916135511,35806817,0,1
916135458,35806817,0,1
916135459,35806817,0,1
916135512,35806817,0,1
916135513,35806817,0,1
916135514,35806817,0,1
916135417,35806817,0,1
916135460,35806817,0,1
916135421,35806817,0,1
916135464,35806817,0,1
916135465,35806817,0,1
916135515,35806817,0,1
916135432,35806817,0,1
916135517,35806817,0,1
916135884,35803143,0,1
916135884,35805980,0,1
916135438,35803143,0,1
916135438,35805980,0,1
916135885,35803143,0,1
916135885,35805980,0,1
916135721,35803143,0,1
916135721,35805980,0,1
916135714,35803143,0,1
916135714,35805980,0,1
916135474,35803143,0,1
916135474,35805980,0,1
916135475,35803143,0,1
916135475,35805980,0,1
916135887,35803143,0,1
916135887,35805980,0,1
916135509,35101343,0,1
916135509,35101938,0,1
916135509,35101256,0,1
916135509,35101006,0,1
916135509,35803121,0,1
916135510,35101343,0,1
916135510,35101938,0,1
916135510,35101256,0,1
916135510,35101006,0,1
916135510,35803121,0,1
916135705,35101343,0,1
916135705,35101938,0,1
916135705,35101256,0,1
916135705,35101006,0,1
916135705,35803121,0,1
916135467,35101343,0,1
916135467,35101938,0,1
916135467,35101256,0,1
916135467,35101006,0,1
916135467,35803121,0,1
916135715,35101343,0,1
916135715,35101938,0,1
916135715,35101256,0,1
916135715,35101006,0,1
916135715,35803121,0,1
916135448,35101343,0,1
916135448,35101938,0,1
916135448,35101256,0,1
916135448,35101006,0,1
916135448,35803121,0,1
916135443,35101343,0,1
916135443,35101938,0,1
916135443,35101256,0,1
916135443,35101006,0,1
916135443,35803121,0,1
916135416,35101343,0,1
916135416,35101938,0,1
916135416,35101256,0,1
916135416,35101006,0,1
916135416,35803121,0,1
916135719,35101343,0,1
916135719,35101938,0,1
916135719,35101256,0,1
916135719,35101006,0,1
916135719,35803121,0,1
916135417,35101343,0,1
916135417,35101938,0,1
916135417,35101256,0,1
916135417,35101006,0,1
916135417,35803121,0,1
916135474,35101343,0,1
916135474,35101938,0,1
916135474,35101256,0,1
916135474,35101006,0,1
916135474,35803121,0,1
916135781,35101343,0,1
916135781,35101938,0,1
916135781,35101256,0,1
916135781,35101006,0,1
916135781,35803121,0,1
916135421,35101343,0,1
916135421,35101938,0,1
916135421,35101256,0,1
916135421,35101006,0,1
916135421,35803121,0,1
916135430,35101343,0,1
916135430,35101938,0,1
916135430,35101256,0,1
916135430,35101006,0,1
916135430,35803121,0,1
916135465,35101343,0,1
916135465,35101938,0,1
916135465,35101256,0,1
916135465,35101006,0,1
916135465,35803121,0,1
916135488,35101343,0,1
916135488,35101938,0,1
916135488,35101256,0,1
916135488,35101006,0,1
916135488,35803121,0,1
916135432,35101343,0,1
916135432,35101938,0,1
916135432,35101256,0,1
916135432,35101006,0,1
916135432,35803121,0,1
916135516,35101343,0,1
916135516,35101938,0,1
916135516,35101256,0,1
916135516,35101006,0,1
916135516,35803121,0,1
916135772,35101343,0,1
916135772,35101938,0,1
916135772,35101256,0,1
916135772,35101006,0,1
916135772,35803121,0,1
916135434,35101343,0,1
916135434,35101938,0,1
916135434,35101256,0,1
916135434,35101006,0,1
916135434,35803121,0,1
916135417,35805185,0,1
916135421,35805185,0,1
916135430,35805185,0,1
916135432,35805185,0,1
916135652,35805185,0,1
916135445,35805185,0,1
916135417,35805185,0,1
916135474,35805185,0,1
916135657,35805185,0,1
916135430,35805185,0,1
916135432,35805185,0,1
916135434,35805185,0,1
916135664,35805185,0,1
916135681,35805185,0,1
916135455,35805185,0,1
916135980,35805185,0,1
916135621,35805523,0,1
916135981,35805523,0,1
916135457,35803232,0,1
916135459,35803232,0,1
916135460,35803232,0,1
916135464,35803232,0,1
916135465,35803232,0,1
916135982,35803232,0,1
916135708,35803232,0,1
916135709,35803232,0,1
916135437,35101290,0,1
916135437,35101600,0,1
916135438,35101290,0,1
916135438,35101600,0,1
916135647,35101290,0,1
916135647,35101600,0,1
916135421,35101290,0,1
916135421,35101600,0,1
916135432,35101290,0,1
916135432,35101600,0,1
916135415,35804958,0,1
916135415,35802989,0,1
916135678,35805004,0,1
916135678,35805003,0,1
916135686,35805004,0,1
916135686,35805003,0,1
916135687,35805004,0,1
916135687,35805003,0,1
916135983,35805004,0,1
916135983,35805003,0,1
916135688,35805004,0,1
916135688,35805003,0,1
916135984,35805004,0,1
916135984,35805003,0,1
916135985,35100561,0,1
916135578,35100561,0,1
916135432,35100561,0,1
916135427,35803254,0,1
916135480,35803254,0,1
916135986,35803254,0,1
916135459,35806157,0,1
916135459,35803769,0,1
916135459,35806631,0,1
916135668,35806157,0,1
916135668,35803769,0,1
916135668,35806631,0,1
916135796,35806157,0,1
916135796,35803769,0,1
916135796,35806631,0,1
916135417,35806157,0,1
916135417,35803769,0,1
916135417,35806631,0,1
916135589,35806157,0,1
916135589,35803769,0,1
916135589,35806631,0,1
916135987,35806157,0,1
916135987,35803769,0,1
916135987,35806631,0,1
916135421,35806157,0,1
916135421,35803769,0,1
916135421,35806631,0,1
916135464,35806157,0,1
916135464,35803769,0,1
916135464,35806631,0,1
916135579,35806157,0,1
916135700,35806157,0,1
916135701,35806157,0,1
916135702,35806157,0,1
916135458,35806157,0,1
916135726,35806157,0,1
916135416,35806157,0,1
916135417,35806157,0,1
916135421,35806157,0,1
916135910,35806157,0,1
916135611,35806157,0,1
916135464,35806157,0,1
916135465,35806157,0,1
916135565,35806157,0,1
916135432,35806157,0,1
916135538,35806157,0,1
916135703,35806157,0,1
916135704,35806157,0,1
916135445,35807032,0,1
916135445,35807354,0,1
916135445,35805309,0,1
916135421,35807032,0,1
916135421,35807354,0,1
916135421,35805309,0,1
916135683,35807032,0,1
916135683,35807354,0,1
916135683,35805309,0,1
916135575,35807032,0,1
916135575,35807354,0,1
916135575,35805309,0,1
916135430,35807032,0,1
916135430,35807354,0,1
916135430,35805309,0,1
916135434,35807032,0,1
916135434,35807354,0,1
916135434,35805309,0,1
916135963,35807032,0,1
916135963,35807354,0,1
916135963,35805309,0,1
916135437,35805555,0,1
916135438,35805555,0,1
916135527,35805555,0,1
916135417,35805555,0,1
916135421,35805555,0,1
916135432,35805555,0,1
916135935,35806234,0,1
916135448,35806234,0,1
916135678,35806234,0,1
916135686,35806234,0,1
916135417,35806234,0,1
916135421,35806234,0,1
916135430,35806234,0,1
916135565,35806234,0,1
916135432,35806234,0,1
916135688,35806234,0,1
916135434,35806234,0,1
916135427,35805234,0,1
916135427,35803031,0,1
916135531,35805234,0,1
916135531,35803031,0,1
916135424,35803074,0,1
916135424,35803077,0,1
916135425,35803074,0,1
916135425,35803077,0,1
916135426,35803074,0,1
916135426,35803077,0,1
916135427,35803074,0,1
916135427,35803077,0,1
916135721,35803074,0,1
916135721,35803077,0,1
916135417,35803074,0,1
916135417,35803077,0,1
916135421,35803074,0,1
916135421,35803077,0,1
916135430,35803074,0,1
916135430,35803077,0,1
916135431,35803074,0,1
916135431,35803077,0,1
916135432,35803074,0,1
916135432,35803077,0,1
916135686,35803000,0,1
916135686,35805005,0,1
916135687,35803000,0,1
916135687,35805005,0,1
916135688,35803000,0,1
916135688,35805005,0,1
916135988,35803000,0,1
916135988,35805005,0,1
916135446,35806108,0,1
916135426,35806108,0,1
916135427,35806108,0,1
916135447,35806108,0,1
916135417,35806108,0,1
916135430,35806108,0,1
916135431,35806108,0,1
916135434,35806108,0,1
916135664,35806108,0,1
916135455,35806108,0,1
916135424,35805547,0,1
916135424,35803076,0,1
916135425,35805547,0,1
916135425,35803076,0,1
916135426,35805547,0,1
916135426,35803076,0,1
916135427,35805547,0,1
916135427,35803076,0,1
916135417,35805547,0,1
916135417,35803076,0,1
916135421,35805547,0,1
916135421,35803076,0,1
916135428,35805547,0,1
916135428,35803076,0,1
916135429,35805547,0,1
916135429,35803076,0,1
916135431,35805547,0,1
916135431,35803076,0,1
916135437,35101605,0,1
916135438,35101605,0,1
916135527,35101605,0,1
916135417,35101605,0,1
916135424,35804022,0,1
916135424,35802909,0,1
916135425,35804022,0,1
916135425,35802909,0,1
916135426,35804022,0,1
916135426,35802909,0,1
916135427,35804022,0,1
916135427,35802909,0,1
916135417,35804022,0,1
916135417,35802909,0,1
916135474,35804022,0,1
916135474,35802909,0,1
916135421,35804022,0,1
916135421,35802909,0,1
916135430,35804022,0,1
916135430,35802909,0,1
916135431,35804022,0,1
916135431,35802909,0,1
916135432,35804022,0,1
916135432,35802909,0,1
916135433,35804022,0,1
916135433,35802909,0,1
916135434,35804022,0,1
916135434,35802909,0,1
916135478,35804022,0,1
916135478,35802909,0,1
916135681,35804022,0,1
916135681,35802909,0,1
916135613,35803016,0,1
916135613,35805138,0,1
916135613,35805154,0,1
916135613,35805132,0,1
916135427,35803016,0,1
916135427,35805138,0,1
916135427,35805154,0,1
916135427,35805132,0,1
916135417,35803016,0,1
916135417,35805138,0,1
916135417,35805154,0,1
916135417,35805132,0,1
916135614,35803016,0,1
916135614,35805138,0,1
916135614,35805154,0,1
916135614,35805132,0,1
916135616,35803016,0,1
916135616,35805138,0,1
916135616,35805154,0,1
916135616,35805132,0,1
916135613,35803016,0,1
916135613,35805138,0,1
916135613,35805154,0,1
916135426,35803016,0,1
916135426,35805138,0,1
916135426,35805154,0,1
916135427,35803016,0,1
916135427,35805138,0,1
916135427,35805154,0,1
916135614,35803016,0,1
916135614,35805138,0,1
916135614,35805154,0,1
916135616,35803016,0,1
916135616,35805138,0,1
916135616,35805154,0,1
916135417,35101792,0,1
916135421,35101792,0,1
916135430,35101792,0,1
916135989,35101792,0,1
916135432,35101792,0,1
916135433,35101792,0,1
916135959,35101792,0,1
916135990,35101792,0,1
916135991,35101792,0,1
916135992,35101792,0,1
916135497,35805747,0,1
916135497,35805740,0,1
916135497,35803101,0,1
916135497,35805738,0,1
916135417,35805747,0,1
916135417,35805740,0,1
916135417,35803101,0,1
916135417,35805738,0,1
916135430,35805747,0,1
916135430,35805740,0,1
916135430,35803101,0,1
916135430,35805738,0,1
916135432,35805747,0,1
916135432,35805740,0,1
916135432,35803101,0,1
916135432,35805738,0,1
916135694,35806357,0,1
916135993,35806357,0,1
916135474,35806357,0,1
916135428,35806357,0,1
916135621,35806357,0,1
916135429,35806357,0,1
916135994,35803644,0,1
916135994,35101862,0,1
916135417,35803644,0,1
916135417,35101862,0,1
916135545,35803644,0,1
916135545,35101862,0,1
916135472,35803644,0,1
916135472,35101862,0,1
916135421,35803644,0,1
916135421,35101862,0,1
916135430,35803644,0,1
916135430,35101862,0,1
916135432,35803644,0,1
916135432,35101862,0,1
916135995,35803644,0,1
916135995,35101862,0,1
916135434,35803644,0,1
916135434,35101862,0,1
916135735,35803103,0,1
916135735,35805761,0,1
916135735,35805759,0,1
916135996,35803103,0,1
916135996,35805761,0,1
916135996,35805759,0,1
916135457,35803103,0,1
916135457,35805761,0,1
916135457,35805759,0,1
916135569,35803103,0,1
916135569,35805761,0,1
916135569,35805759,0,1
916135511,35803103,0,1
916135511,35805761,0,1
916135511,35805759,0,1
916135458,35803103,0,1
916135458,35805761,0,1
916135458,35805759,0,1
916135459,35803103,0,1
916135459,35805761,0,1
916135459,35805759,0,1
916135512,35803103,0,1
916135512,35805761,0,1
916135512,35805759,0,1
916135513,35803103,0,1
916135513,35805761,0,1
916135513,35805759,0,1
916135514,35803103,0,1
916135514,35805761,0,1
916135514,35805759,0,1
916135417,35803103,0,1
916135417,35805761,0,1
916135417,35805759,0,1
916135460,35803103,0,1
916135460,35805761,0,1
